start,end,Form 2: This form is regarding water quality and solid waste,Section 1: General information and safety ,safety,team_code,rhs_lhs,location,lat,long,Section 2. The next set of questions will be related to water quality  and stormwater connections. ,inlets,inlets_pic,,unauthorised_inlets,unauthorised_inlets_pic,_1,observations, water_stagnant,water_contamination,water_colour,water_turbidity,water_smell,water_pic,_2,Section 3. Next set of questions are about solid waste and clean up efforts.,sw_inside,sw_inside_type,_3,sw_inside_source,sw_inside_pic,_4,sw_outside,sw_outside_type,sw_outside_source,sw_outside_pic,_5,sw_clean_up,community_engagement,community_engagement_pic,_6,outdated,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,outdated_1,_tags,meta/rootUuid,_index,_index_f1,_drain,_drain_secondary,_team_name
2026-02-07T11:50:39.798+05:30,2026-02-07T11:56:11.662+05:30,,,"Yes, I feel safe to conduct the audit",A10,Left hand side (LHS),12.9595223 77.5154651 755.2999877929688 3.8,12.9595223,77.5154651,,no,,,yes,1770445383879.jpg,,Small pipes from houses,flowing,Black Or Grey Water,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1770445465632.jpg,,,Yes,Household  Mostly,Household  Mostly,Household dump,1770445552656.jpg,,Yes,Mixed,"Household and commercial dumps, presence of BBMP solid waste truck",1770445867669.jpg,,no,Murals,1770445828767.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665841121/attachments/attFT289ZkFTaRJguJo3CCo2/,665844329,229dfb63-3361-4b3d-bc1e-d0522ce151bf,2026-02-07T06:26:31,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665841121/attachments/att7KiZ2inaDHDLAApjJN4JQ/,,uuid:229dfb63-3361-4b3d-bc1e-d0522ce151bf,48,47,V200,,Mod Foundation
2026-02-07T11:08:37.604+05:30,2026-02-07T11:16:11.034+05:30,,,"Yes, I feel safe to conduct the audit",A8,Right hand side (RHS),12.9555426 77.51148 741.5999755859375 4.268,12.9555426,77.51148,,yes,1770442656764.jpg,,cannot_see,,,There are buffaloes inside the storm water drain,flowing,Black Or Grey Water,Black,Opaque,Less Odor  I Am Able To Stand Near The S,1770442850623.jpg,,,No,No Waste,No Waste,There is waste thrown outside the drain,1770442932962.jpg,,Yes,Household  Mostly,People illegally dumping hosehold waste,1770442981158.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665847055/attachments/attRTJMD3XFbDTFSVQqfCzyx/,665847079,330eb0cf-5692-42cb-b35b-4ba192a17db0,2026-02-07T06:40:41,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665847055/attachments/attSNM5CcJuENpvDWpYUmP2p/,,uuid:330eb0cf-5692-42cb-b35b-4ba192a17db0,49,49,V200,,Mod Foundation
2026-02-07T11:19:47.741+05:30,2026-02-07T11:22:30.498+05:30,,,"Yes, I feel safe to conduct the audit",A8,Right hand side (RHS),12.9563074 77.5115527 741.2999877929688 3.958,12.9563074,77.5115527,,cannot_see,1770443501039.jpg,,no,,,"There is a 10 feet tall retaining wall
And a 5 feet space that is next to the retaining wall which has trees planted on it",flowing,Cannot See,Cannot Say,Cannot Say,Less Odor  I Am Able To Stand Near The S,,,,No,No Waste,No Waste,,,,No,No Waste,,,,yes,,1770443677361.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665847102/attachments/att5WA7SLzYe3vpS4jSPmZ7e/,665847121,ce2fc3b9-42d3-4798-9a19-e0bfb04ccc32,2026-02-07T06:40:50,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665847102/attachments/attAoNs6fWVAjKep4yxhM2Am/,,uuid:ce2fc3b9-42d3-4798-9a19-e0bfb04ccc32,50,50,V200,,Mod Foundation
2026-02-07T11:26:45.363+05:30,2026-02-07T11:37:36.361+05:30,,,"Yes, I feel safe to conduct the audit",A8,Right hand side (RHS),12.9569304 77.5117461 743.0 4.9,12.9569304,77.5117461,,yes,1770444167808.jpg,,yes,1770444227239.jpg,,Can't really say which one is unauthorised,flowing,Black Or Grey Water,Black,Opaque,Less Odor  I Am Able To Stand Near The S,1770444325364.jpg,,,Yes,Household  Mostly,Household  Mostly,Littering,1770444380397.jpg,,Yes,Construction Debris,,1770444422967.jpg,,no,Benches,1770444468493.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665847151/attachments/attxStLYteMBBQvTS3uhVvDF/,665847132,e63ed9ad-c9d1-43d9-92ef-753bde6234a9,2026-02-07T06:40:56,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665847151/attachments/attZ49iaUP4FkDn6JU8Ko5pe/,,uuid:e63ed9ad-c9d1-43d9-92ef-753bde6234a9,51,51,V200,,Mod Foundation
2026-02-07T11:46:15.898+05:30,2026-02-07T11:52:16.105+05:30,,,"Yes, I feel safe to conduct the audit",A8,Left hand side (LHS),12.9577513 77.5146713 759.3999633789062 3.426,12.9577513,77.5146713,,yes,1770445114622.jpg,,no,,,,flowing,Black Or Grey Water,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1770445257766.jpg,,,Yes,Household  Mostly,Household  Mostly,,1770445288201.jpg,,Yes,Household  Mostly,,1770445315635.jpg,,no,Not Applicable,1770445369974.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665847177/attachments/attyNdMcHpKyfcQGCfBR2PZ6/,665847161,e1746513-40e5-498a-8656-41a5c45deb7a,2026-02-07T06:41:01,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665847177/attachments/attwYNzQyEfuv3daySx7iWsT/,,uuid:e1746513-40e5-498a-8656-41a5c45deb7a,52,52,V200,,Mod Foundation
2026-02-07T11:00:44.370+05:30,2026-02-07T11:25:29.694+05:30,,,"Yes, I feel safe to conduct the audit",A9,Right hand side (RHS),12.9582837 77.5118079 747.0999755859375 3.886,12.9582837,77.5118079,,yes,1770443417775.jpg,,no,,,"I can see the storm water drain b type connecting to a, for when it rains",flowing,Black Or Grey Water,Black,Opaque,Strong Smell  Not Necessarily Sewage,1770443578876.jpg,,,Yes,Household  Mostly,Household  Mostly,Communities living near the swd,1770443657565.jpg,,Yes,Household  Mostly,Communities staying nearby,1770443693767.jpg,,yes,Murals,1770443740419.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665850182/attachments/attMbi9RXEVUPmVfse82saS9/,665828198,097868ce-c6c0-4fe5-aa94-f108a6685086,2026-02-07T06:48:00,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665850182/attachments/attbMyAko7dv6ddRc6GAnkPY/,,uuid:097868ce-c6c0-4fe5-aa94-f108a6685086,44,53,V200,,Mod Foundation
2026-02-07T12:08:19.866+05:30,2026-02-07T12:15:58.210+05:30,,,"Yes, I feel safe to conduct the audit",A9,Left hand side (LHS),12.9581666 77.5149757 756.7000122070312 4.959,12.9581666,77.5149757,,cannot_see,,,cannot_see,,,,flowing,Cannot See,Cannot Say,Cannot Say,Less Odor  I Am Able To Stand Near The S,,,,Cannot See,No Waste,No Waste,,,,No,No Waste,,,,no,,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665850194/attachments/attAGLYFimeV3hje2FbvWCjR/,665850217,78f37121-33b0-4af4-9d0a-f2d85524c90d,2026-02-07T06:48:01,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665850194/attachments/attbiRpj6dvrmhVTF2goCeZo/,,uuid:78f37121-33b0-4af4-9d0a-f2d85524c90d,54,54,V200,,Mod Foundation
2026-02-07T11:38:02.640+05:30,2026-02-07T11:51:37.731+05:30,,,"Yes, I feel safe to conduct the audit",A9,Left hand side (LHS),12.9578789 77.5139434 751.4567175986456 4.214,12.9578789,77.5139434,,no,,,no,,,A couple of Buffaloes can be seen in the water and grazing.,flowing,Black Or Grey Water,Black,Opaque,Less Odor  I Am Able To Stand Near The S,1770445532734.jpg,,,Yes,Household  Mostly,Household  Mostly,People throwing waste into the water,1770445611017.jpg,,Yes,Construction Debris,The nearby construction site,1770445652190.jpg,,yes,Plants,1770445708781.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665850208/attachments/attDDnz9LocjQCTZfxGhEf6n/,665850276,55ab1761-6828-4111-b379-6f753ab4cfa9,2026-02-07T06:48:03,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665850208/attachments/attSEjwLWb82ednpYkw2gy8X/,,uuid:55ab1761-6828-4111-b379-6f753ab4cfa9,55,55,V200,,Mod Foundation
2026-02-07T11:13:54.015+05:30,2026-02-07T12:18:20.446+05:30,,,"Yes, I feel safe to conduct the audit",A11,Left hand side (LHS),12.9587643 77.5120683 726.3656005859375 4.77,12.9587643,77.5120683,,yes,1770442486348.jpg,,no,,,Some inlets are broken,flowing,Black Or Grey Water,Black,Opaque,Less Odor  I Am Able To Stand Near The S,1770442663609.jpg,,,Yes,Mixed,Mixed,Household + textile garmeng units / commercial units,1770442779928.jpg,,Yes,Household  Mostly,From houses,1770442843550.jpg,,yes,Plants Benches,1770442947254.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665851222/attachments/attxKEqnJTWZPdeCPy56Qamh/,665851128,3ccf75d7-0ec5-47c4-909b-9f6ac117640c,2026-02-07T06:49:55,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665851222/attachments/attUzX8UhbdpS8JCFvi38vQb/,,uuid:3ccf75d7-0ec5-47c4-909b-9f6ac117640c,56,56,V200,,Mod Foundation
2026-02-06T21:28:41.609+05:30,2026-02-07T12:19:00.427+05:30,,,"Yes, I feel safe to conduct the audit",A11,Left hand side (LHS),12.9590324 77.5123103 736.0 4.77,12.9590324,77.5123103,,yes,1770443660860.jpg,,yes,1770443708742.jpg,,,flowing,Black Or Grey Water,Black,Opaque,Less Odor  I Am Able To Stand Near The S,1770443825770.jpg,,,Yes,Household  Mostly,Household  Mostly,Mix of household and commercial waste,1770443901341.jpg,,No,No Waste,,,,yes,Benches Plants,1770443974312.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665851267/attachments/att9HUxBbiREZGe6D8dXpuTb/,665851272,0969e889-33bc-42de-a8eb-c01a170f253d,2026-02-07T06:50:01,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665851267/attachments/attPeUSq9jo2LEkGY54BBE68/,,uuid:0969e889-33bc-42de-a8eb-c01a170f253d,57,57,V200,,Mod Foundation
2026-02-07T11:52:38.986+05:30,2026-02-07T12:18:20.501+05:30,,,"Yes, I feel safe to conduct the audit",A11,Left hand side (LHS),12.9576659 77.5142652 745.35498046875 3.944,12.9576659,77.5142652,,yes,1770445452218.jpg,,yes,,,Unauthorised outlets from houses,flowing,Black Or Grey Water,Greenish,Opaque,Less Odor  I Am Able To Stand Near The S,1770445544252.jpg,,,Yes,Household  Mostly,Household  Mostly,Largely household,1770445593399.jpg,,Yes,Construction Debris,Construction of houses,1770445637713.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665851387/attachments/attxaB3GNDk48qNFd8YUyTvd/,665851283,71911db7-0c21-4e42-85e6-6a2cc9bb6df7,2026-02-07T06:50:14,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665851387/attachments/atta82YSKCJQhKdCtPqQcXGZ/,,uuid:71911db7-0c21-4e42-85e6-6a2cc9bb6df7,58,58,V200,,Mod Foundation
2026-02-07T12:11:07.910+05:30,2026-02-07T12:18:20.530+05:30,,,"Yes, I feel safe to conduct the audit",A11,Left hand side (LHS),12.958931 77.5150956 745.9644775390625 3.976,12.958931,77.5150956,,yes,1770445816046.jpg,,yes,1770445843235.jpg,,,flowing,Black Or Grey Water,Black,Opaque,Less Odor  I Am Able To Stand Near The S,1770445869350.jpg,,,Yes,Household  Mostly,Household  Mostly,,1770445889440.jpg,,No,No Waste,,,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665851439/attachments/atttd9Tpk2bGG78bp3EsTNCk/,665847194,735effe4-028e-456c-b909-7adbaa704ff7,2026-02-07T06:50:20,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/665851439/attachments/attXvyzTejyjicPHjimnSSpP/,,uuid:735effe4-028e-456c-b909-7adbaa704ff7,53,59,,,Mod Foundation
2026-02-07T16:44:33.525+05:30,2026-02-07T16:48:01.531+05:30,,,"Yes, I feel safe to conduct the audit",A1,Left hand side (LHS),12.9566484 77.4908351 740.1363084739843 4.393,12.9566484,77.4908351,,yes,1770463202987.jpg,,no,,,No water inlets anywhere,flowing,Black Or Grey Water,Greenish,Cloudy,No Odor,1770463271637.jpg,,,Yes,Household  Mostly,Household  Mostly,Household stuff dumped by people,1770463300525.jpg,,Cannot See,No Waste,,,,no,Not Applicable,1770463373581.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/666018906/attachments/attTkkH6XFYXvkCPQY85Rad3/,666018935,c32b5e02-3cd6-4098-9267-40a58ab87a21,2026-02-07T11:51:42,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/666018906/attachments/attzmuRJA8r2MeTJXJnKuPyC/,,uuid:c32b5e02-3cd6-4098-9267-40a58ab87a21,60,61,RN531,,Unknown
2026-02-07T16:55:03.130+05:30,2026-02-07T16:58:31.921+05:30,,,"Yes, I feel safe to conduct the audit",A1,Left hand side (LHS),12.9547611 77.4900411 744.4648265697641 4.786,12.9547611,77.4900411,,yes,1770463765291.jpg,,no,,,,flowing,Black Or Grey Water,Greenish,Cloudy,No Odor,1770463805252.jpg,,,Yes,Household  Mostly,Household  Mostly,Household,1770463829626.jpg,,Yes,Household  Mostly,Household,1770463851180.jpg,,yes,Not Applicable,1770463866092.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/666018977/attachments/att5S77tNmQkYxmsjvDk9nKo/,666018996,372f190b-3e86-49b8-9f24-8930f17e869e,2026-02-07T11:51:51,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/666018977/attachments/attGG6GZU7QHFMR5bYDQMb2P/,,uuid:372f190b-3e86-49b8-9f24-8930f17e869e,61,62,RN531,,Unknown
2026-02-07T17:03:03.595+05:30,2026-02-07T17:06:57.894+05:30,,,"Yes, I feel safe to conduct the audit",A1,Left hand side (LHS),12.952211 77.488931 748.0999755859375 4.059,12.952211,77.488931,,yes,1770464272107.jpg,,no,,,,flowing,Black Or Grey Water,Greenish,Cloudy,Less Odor  I Am Able To Stand Near The S,1770464311285.jpg,,,No,No Waste,No Waste,,,,No,No Waste,,,,not_applicable,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/666019034/attachments/att7cCnb2P9uiDhZ2KjqY95D/,666019043,7c740684-7ff8-495a-8465-78d8b95a7b4c,2026-02-07T11:51:59,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/666019034/attachments/attCLep2QjZFqtpfNoweyDdj/,,uuid:7c740684-7ff8-495a-8465-78d8b95a7b4c,62,63,RN531,,Unknown
2026-02-21T10:33:19.529+05:30,2026-02-21T10:56:49.779+05:30,,,"Yes, I feel safe to conduct the audit",A18,Left hand side (LHS),13.0332015 77.6256478 812.7999877929688 3.979,13.0332015,77.6256478,,yes,1771651005503.jpg,,no,,,,flowing,Black Or Grey Water,Black,Opaque,Less Odor  I Am Able To Stand Near The S,1771651129023.jpg,,,Yes,Construction Debris,Construction Debris,a section of theswd wall is being rebuilt,1771651188145.jpg,,Yes,Household  Mostly,,1771651218434.jpg,,yes,Murals,1771651271024.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676739659/attachments/attpYsW32AxTDRew8YBHeK7z/,677254057,c4e39a9d-0a52-454c-a5da-d8231e92fe8b,2026-02-21T05:27:08,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676739659/attachments/attpADg9bHtfS3SGaWnK6saW/,,uuid:c4e39a9d-0a52-454c-a5da-d8231e92fe8b,83,64,H300,,Mod Foundation
2026-02-21T10:59:20.738+05:30,2026-02-21T11:05:58.416+05:30,,,"Yes, I feel safe to conduct the audit",A18,Left hand side (LHS),13.0323488 77.6254892 813.0 4.783,13.0323488,77.6254892,,yes,1771651858393.jpg,,no,,,,flowing,Black Or Grey Water,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771651964179.jpg,,,Yes,Household  Mostly,Household  Mostly,household garbage and littering,1771652021025.jpg,,Yes,Household  Mostly,construction material and waste,1771652096455.jpg,,yes,Murals,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676756005/attachments/att2XdDSC3VWTCWHn2nG8Psu/,677254065,9adeabba-2394-423e-82e4-8bfb261edea3,2026-02-21T06:07:08,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676756005/attachments/attyXKXEHzupUEDu4Yo283mj/,,uuid:9adeabba-2394-423e-82e4-8bfb261edea3,84,65,H300,,Mod Foundation
2026-02-21T11:29:49.810+05:30,2026-02-21T11:33:12.674+05:30,,,"Yes, I feel safe to conduct the audit",A18,Right hand side (RHS),13.0291284 77.6248145 814.0 6.428,13.0291284,77.6248145,,no,,,no,,,,flowing,Black Or Grey Water,Greenish,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771653884425.jpg,,,Yes,Household  Mostly,Household  Mostly,Household ,1771653915702.jpg,,Yes,Construction Debris,Household and construction in the vicinity ,1771653976322.jpg,,no,Plants,1771654008785.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676756218/attachments/attZAVJuqRppWgnBBH29KWRQ/,676756268,13f87e97-7427-496d-97fc-a7b0bd7b7861,2026-02-21T06:07:30,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676756218/attachments/attVZF2u6oHRHHfjAEBeWRum/,,uuid:13f87e97-7427-496d-97fc-a7b0bd7b7861,65,66,H300,,Mod Foundation
2026-02-21T11:27:22.456+05:30,2026-02-21T11:33:35.020+05:30,,,"Yes, I feel safe to conduct the audit",A19,Right hand side (RHS),13.0280985 77.6250863 814.2000122070312 5.0,13.0280985,77.6250863,,yes,1771653518456.jpg,,cannot_see,,,"Plastic, construction, domestic solid waste visible in the SWD",flowing,Black Or Grey Water,Greenish,Opaque,Less Odor  I Am Able To Stand Near The S,1771653689398.jpg,,,Yes,Household  Mostly,Household  Mostly,"Smaller plastic wrappers from the stormwater inlet, direct dumping on gunny bags/construction waste",1771653785227.jpg,,Yes,Household  Mostly,Direct dumping,1771653834601.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676772835/attachments/attiFtmJwTxK94vy3ktvhNTj/,676774549,a41e745b-3b50-4598-a2db-41d65a202d7f,2026-02-21T06:44:48,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676772835/attachments/attNTbyUxQGDSQFXhSryYLXD/,,uuid:a41e745b-3b50-4598-a2db-41d65a202d7f,70,67,H300,,Mod Foundation
2026-02-21T11:49:04.791+05:30,2026-02-21T11:57:53.138+05:30,,,"Yes, I feel safe to conduct the audit",A19,Right hand side (RHS),13.0263944 77.6255789 815.7999877929688 4.848,13.0263944,77.6255789,,no,,,yes,1771654901083.jpg,,"Chunk of the retaining wall is broken on the LHS, anything can really flow into the SWD ",flowing,Black Or Grey Water,Greenish,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771654968823.jpg,,,Yes,Construction Debris,Construction Debris,Broken Retaining wall,1771655006062.jpg,,Yes,Household  Mostly,Direct dumping ,1771655084195.jpg,,yes,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676772939/attachments/attPBvCzfNido9jpTx2y5RZm/,676774623,105c48e6-4073-4b2a-b64a-25cfd63ef1bf,2026-02-21T06:44:57,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676772939/attachments/attHxdV3mraD7niLNYiM68Kd/,,uuid:105c48e6-4073-4b2a-b64a-25cfd63ef1bf,71,68,H300,,Mod Foundation
2026-02-21T12:09:43.190+05:30,2026-02-21T12:13:21.407+05:30,,,"Yes, I feel safe to conduct the audit",A19,Right hand side (RHS),13.0228428 77.6267922 817.3999633789062 4.036,13.0228428,77.6267922,,no,,,cannot_see,,,"Most of it is blocked with construction waste (massive slabs, concrete pavers)",flowing,Black Or Grey Water,Greenish,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771656265196.jpg,,,Yes,Construction Debris,Construction Debris,Directly dump,1771656299754.jpg,,Yes,Household  Mostly,Direct dumping ,1771656343061.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676773074/attachments/attmBabL8miJG3YCYvjrJqct/,676774686,e4516165-b3a8-4fb1-b227-c64d8389c0fb,2026-02-21T06:45:07,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676773074/attachments/att8SrjM7tdp2jyXAhdT7ifk/,,uuid:e4516165-b3a8-4fb1-b227-c64d8389c0fb,72,69,H300,,Mod Foundation
2026-02-21T11:03:47.687+05:30,2026-02-21T11:11:40.257+05:30,,,"Yes, I feel safe to conduct the audit",A19,Right hand side (RHS),"13.0322652, 77.6255736",13.0322652,77.6255736,,yes,1771652034816.jpg,,no,1771652068802.jpg,,"Growth ofweeds, shrubs, ",flowing,Black Or Grey Water,Black,Opaque,Strong Smell  Not Necessarily Sewage,1771652192965.jpg,,,Yes,Mixed,Mixed,"Function wastes like bottles, cups; domestic waste, construction waste",1771652298486.jpg,,Yes,Mixed,"Construction waste, machineery waste, domestic waste",1771652355841.jpg,,no,Not Applicable,1771652375521.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676774409/attachments/attQciQ39psPa6cuwTD788tt/,676772787,b67655c1-6202-4e52-b75d-87edbc3fcfed,2026-02-21T06:47:38,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676774409/attachments/attEtEbiQex6SsexjcA7pWpr/,,uuid:b67655c1-6202-4e52-b75d-87edbc3fcfed,68,70,H300,,Mod Foundation
2026-02-21T11:47:17.013+05:30,2026-02-21T11:53:33.278+05:30,,,"Yes, I feel safe to conduct the audit",A18,Left hand side (LHS),13.0263312 77.6253654 815.3999633789062 4.847,13.0263312,77.6253654,,no,1771654829723.jpg,,no,1771654853537.jpg,,,flowing,Black Or Grey Water,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771654889618.jpg,,,Yes,Mixed,Mixed,There's household waste as well as construction debris,1771654939025.jpg,,Yes,Mixed,Construction materials and household waste and littering,1771655000458.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676774457/attachments/attiYnu2UaY4ky59Yf7tcWLk/,676788235,9ee57982-29ec-41f6-87c3-3ec46360fbfc,2026-02-21T06:47:44,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676774457/attachments/attfbaPdZxpejckFUvyF3mPy/,,uuid:9ee57982-29ec-41f6-87c3-3ec46360fbfc,73,71,H300,,Mod Foundation
2026-02-21T10:44:04.406+05:30,2026-02-21T11:35:10.137+05:30,,,"Yes, I feel safe to conduct the audit",A19,Right hand side (RHS),13.0331595 77.6258375 814.0999755859375 4.854,13.0331595,77.6258375,,yes,1771651078609.jpg,,yes,1771651098104.jpg,,"Dumping of garbage/ waste, dumping of waste  construction material",flowing,Black Or Grey Water,Black,Opaque,Strong Smell  Not Necessarily Sewage,1771651201164.jpg,,,Yes,Mixed,Mixed,"Household, construction material, debris",1771651270174.jpg,,Yes,Mixed,"Waste pipes, residential waste, construction waste",1771651316346.jpg,,no,Not Applicable,1771651359020.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676774522/attachments/attRnoMt28uLYJPcutcoxK6T/,676772756,493740cc-3f4d-48c4-9f2c-d290961010de,2026-02-21T06:47:58,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676774522/attachments/attoNnX5vRmMAenotWdK8NPY/,,uuid:493740cc-3f4d-48c4-9f2c-d290961010de,66,72,H300,,Mod Foundation
2026-02-21T11:37:48.207+05:30,2026-02-21T11:43:44.496+05:30,,,"Yes, I feel safe to conduct the audit",A19,Right hand side (RHS),13.0271527 77.6252858 807.32421875 3.806,13.0271527,77.6252858,,yes,1771654295477.jpg,,no,,,"There was a large inlet, I was not sure if it's a stormwater inlet, or another drain inlet. I have uploaded a picture of it in the previous section.",flowing,Black Or Grey Water,Other Colour,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771654502025.jpg,,,Yes,Mixed,Mixed,Construction and domestic waste.,1771654575613.jpg,,Yes,Construction Debris,Construction and domestic waste.,1771654612871.jpg,,yes,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676774587/attachments/attLeLjuWdFHK4qKiBJHqukx/,676772763,d2a34d05-f4a4-47f9-a05b-8a81612497d4,2026-02-21T06:48:10,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/676774587/attachments/attyPXbNDaaYj7PGmbT4q5Q5/,,uuid:d2a34d05-f4a4-47f9-a05b-8a81612497d4,67,73,H300,,Mod Foundation
